epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,1414.75,2.09522,1.55318,0.93919,0.5343,0.57365,0.49738,0.17548,1.73361,4.51291,0.82354,0.0008318,0.0008318,0.0008318
179,1422.75,2.06616,1.49694,0.95392,0.49391,0.56111,0.43207,0.15258,1.70078,5.92242,0.81157,0.0008252,0.0008252,0.0008252
180,1431.35,1.99849,1.41957,0.95777,0.48253,0.64239,0.45864,0.15985,1.70814,3.9033,0.82482,0.0008186,0.0008186,0.0008186
181,1439.95,2.081,1.42143,0.9424,0.44229,0.61667,0.42397,0.13318,1.7083,3.70941,0.82018,0.000812,0.000812,0.000812
182,1448.5,2.02516,1.42598,0.95549,0.44369,0.6,0.43782,0.14447,1.74439,3.52618,0.83326,0.0008054,0.0008054,0.0008054
183,1457.27,2.14647,1.47184,0.95136,0.4431,0.61667,0.44493,0.14174,1.87527,3.26792,0.87891,0.0007988,0.0007988,0.0007988
184,1465.25,2.08979,1.43473,0.96026,0.4195,0.59444,0.41314,0.14532,1.79877,3.73713,0.85745,0.0007922,0.0007922,0.0007922
185,1473.68,2.1039,1.50528,0.94913,0.48424,0.62778,0.47148,0.15527,1.74025,3.69294,0.82446,0.0007856,0.0007856,0.0007856
186,1482.34,2.12889,1.43203,0.94281,0.47139,0.62778,0.4234,0.1343,1.75285,3.39399,0.83091,0.000779,0.000779,0.000779
187,1490.93,2.07391,1.40336,0.95852,0.45859,0.60556,0.43465,0.13788,1.83314,3.74928,0.84355,0.0007724,0.0007724,0.0007724
188,1499.61,2.06771,1.44673,0.93398,0.50331,0.62778,0.49505,0.17058,1.71076,2.79807,0.8495,0.0007658,0.0007658,0.0007658
189,1508.15,2.12547,1.55517,0.9639,0.50984,0.62778,0.47857,0.16469,1.75381,2.60678,0.84462,0.0007592,0.0007592,0.0007592
190,1516.76,2.03458,1.39618,0.94,0.52312,0.59444,0.48934,0.1796,1.68769,2.6683,0.84493,0.0007526,0.0007526,0.0007526
191,1525.91,2.10216,1.45978,0.93945,0.48797,0.62222,0.46312,0.16492,1.77309,4.08766,0.87237,0.000746,0.000746,0.000746
192,1535.48,2.06302,1.46049,0.95882,0.50349,0.62778,0.45149,0.15754,1.74602,5.97736,0.86381,0.0007394,0.0007394,0.0007394
193,1543.02,2.13868,1.48191,0.95616,0.4854,0.60556,0.47871,0.15629,1.77856,3.04816,0.87082,0.0007328,0.0007328,0.0007328
194,1551.97,2.06216,1.43827,0.94616,0.41784,0.59444,0.36742,0.12742,1.80274,4.07269,0.89731,0.0007262,0.0007262,0.0007262
195,1561.41,2.04379,1.36222,0.93914,0.48016,0.61111,0.45742,0.15406,1.79525,4.19243,0.87241,0.0007196,0.0007196,0.0007196
196,1570.39,2.07775,1.49455,0.96545,0.49054,0.59444,0.4536,0.15865,1.80176,3.8412,0.86678,0.000713,0.000713,0.000713
197,1578.85,2.07037,1.43282,0.95756,0.51529,0.6,0.48846,0.17497,1.74144,2.80069,0.86988,0.0007064,0.0007064,0.0007064
198,1587.74,2.03999,1.42891,0.95741,0.45118,0.63485,0.4544,0.16115,1.70907,3.67938,0.83201,0.0006998,0.0006998,0.0006998
199,1596.05,2.02117,1.48122,0.95004,0.41087,0.61217,0.41894,0.14321,1.79078,5.58976,0.8512,0.0006932,0.0006932,0.0006932
200,1604.39,2.01215,1.40719,0.93425,0.48588,0.60904,0.4422,0.15538,1.75463,5.30895,0.84049,0.0006866,0.0006866,0.0006866
201,1612.34,2.04557,1.49532,0.93039,0.50216,0.63883,0.46772,0.16246,1.75242,3.04205,0.83057,0.00068,0.00068,0.00068
202,1621.13,2.12484,1.45388,0.94911,0.50488,0.66847,0.49776,0.16768,1.76882,2.7359,0.86999,0.0006734,0.0006734,0.0006734
203,1630.17,1.98895,1.38869,0.95335,0.45932,0.61111,0.40914,0.14515,1.77642,3.20899,0.84074,0.0006668,0.0006668,0.0006668
204,1639.39,2.06507,1.44322,0.94857,0.4729,0.63333,0.44085,0.16402,1.68214,3.31984,0.81018,0.0006602,0.0006602,0.0006602
205,1648.3,1.9644,1.40481,0.93269,0.40957,0.57778,0.36933,0.12823,1.75648,3.24699,0.84045,0.0006536,0.0006536,0.0006536
206,1657.76,1.98569,1.41527,0.93729,0.40059,0.60556,0.38249,0.13322,1.73812,5.45152,0.8404,0.000647,0.000647,0.000647
207,1667.34,1.93356,1.39256,0.95747,0.46424,0.60556,0.46765,0.16313,1.70329,2.89084,0.84702,0.0006404,0.0006404,0.0006404
208,1676.36,1.95909,1.40527,0.95484,0.44018,0.63333,0.4456,0.15014,1.74795,4.09659,0.84331,0.0006338,0.0006338,0.0006338
209,1685.27,2.06731,1.4206,0.93893,0.5231,0.60939,0.48076,0.17021,1.71513,2.92445,0.85077,0.0006272,0.0006272,0.0006272
210,1694.6,1.98881,1.41695,0.94651,0.43518,0.64444,0.40029,0.14293,1.76158,2.92296,0.84839,0.0006206,0.0006206,0.0006206
211,1703.32,2.02659,1.40723,0.94858,0.44389,0.6,0.42849,0.155,1.70987,3.42222,0.84777,0.000614,0.000614,0.000614
212,1712.26,1.87381,1.37639,0.92786,0.49157,0.64444,0.44796,0.15854,1.73406,3.50901,0.83059,0.0006074,0.0006074,0.0006074
213,1721.34,1.9848,1.35023,0.93524,0.45044,0.65556,0.45734,0.15164,1.75777,4.73262,0.81958,0.0006008,0.0006008,0.0006008
214,1730.39,1.99785,1.39357,0.9467,0.46217,0.67222,0.46902,0.17789,1.67697,4.28064,0.82788,0.0005942,0.0005942,0.0005942
215,1739.81,2.061,1.40254,0.95197,0.4628,0.65556,0.45387,0.16117,1.73549,4.41945,0.83779,0.0005876,0.0005876,0.0005876
216,1749.14,2.08561,1.43456,0.93347,0.503,0.67222,0.45066,0.14904,1.72631,3.50131,0.83524,0.000581,0.000581,0.000581
217,1757.8,2.05824,1.43626,0.93563,0.44455,0.60556,0.41749,0.14813,1.7422,4.70812,0.82298,0.0005744,0.0005744,0.0005744
218,1766.4,1.98187,1.34267,0.93311,0.44349,0.63333,0.45615,0.16151,1.71364,3.68773,0.81743,0.0005678,0.0005678,0.0005678
219,1775.28,2.01811,1.44993,0.943,0.49096,0.61667,0.47742,0.16673,1.72777,2.76274,0.82337,0.0005612,0.0005612,0.0005612
220,1785.24,2.09411,1.48841,0.94314,0.44041,0.59026,0.41178,0.15135,1.70913,4.51051,0.83479,0.0005546,0.0005546,0.0005546
221,1794.62,1.96657,1.39465,0.92943,0.50841,0.62627,0.4816,0.17931,1.66326,4.41378,0.82134,0.000548,0.000548,0.000548
222,1802.58,2.0092,1.43634,0.9513,0.49818,0.58889,0.46617,0.17551,1.72176,3.46557,0.82233,0.0005414,0.0005414,0.0005414
223,1809.16,1.97856,1.38052,0.92886,0.47119,0.63889,0.46088,0.16696,1.72051,3.54821,0.83518,0.0005348,0.0005348,0.0005348
224,1814.84,2.04943,1.41702,0.94945,0.55443,0.69444,0.55938,0.19614,1.71366,2.88103,0.84715,0.0005282,0.0005282,0.0005282
225,1820.6,1.94882,1.41209,0.92217,0.46737,0.61111,0.44758,0.14513,1.78983,3.05802,0.84867,0.0005216,0.0005216,0.0005216
226,1826.43,1.93881,1.38779,0.93811,0.4935,0.60556,0.46284,0.16543,1.75547,3.03171,0.85088,0.000515,0.000515,0.000515
227,1831.19,2.02671,1.49413,0.91723,0.4995,0.57778,0.46146,0.16469,1.73455,3.94062,0.83377,0.0005084,0.0005084,0.0005084
228,1835.78,2.02894,1.42598,0.93117,0.41957,0.60556,0.41258,0.13961,1.74956,6.04307,0.837,0.0005018,0.0005018,0.0005018
229,1840.31,2.05241,1.42323,0.94868,0.43526,0.62222,0.39885,0.14213,1.73339,5.04166,0.84207,0.0004952,0.0004952,0.0004952
230,1845.56,1.98211,1.38864,0.9412,0.45212,0.58333,0.43191,0.14602,1.76164,3.30624,0.84415,0.0004886,0.0004886,0.0004886
231,1850.64,1.95058,1.38562,0.93137,0.42724,0.61333,0.42421,0.14484,1.73116,4.59682,0.82905,0.000482,0.000482,0.000482
232,1855.8,1.94406,1.45942,0.92921,0.47247,0.62222,0.45462,0.16471,1.70475,4.92527,0.82337,0.0004754,0.0004754,0.0004754
233,1861.58,1.98042,1.36511,0.93461,0.47404,0.64444,0.46888,0.16846,1.74742,3.47486,0.82647,0.0004688,0.0004688,0.0004688
234,1867.26,2.03298,1.36453,0.93111,0.51489,0.63889,0.52358,0.17929,1.70263,2.57074,0.80467,0.0004622,0.0004622,0.0004622
235,1872.36,2.01483,1.36627,0.94303,0.49789,0.57778,0.45225,0.16822,1.69193,5.55262,0.80819,0.0004556,0.0004556,0.0004556
236,1876.98,1.98768,1.38315,0.914,0.49071,0.63333,0.46063,0.1716,1.69629,4.7144,0.81563,0.000449,0.000449,0.000449
237,1881.73,1.90719,1.37027,0.90781,0.55323,0.60556,0.54804,0.19884,1.67427,2.66393,0.80697,0.0004424,0.0004424,0.0004424
238,1886.64,2.01501,1.46123,0.92376,0.51411,0.65556,0.49056,0.17496,1.6617,4.46634,0.81488,0.0004358,0.0004358,0.0004358
239,1891.39,1.97258,1.3539,0.93477,0.48212,0.63333,0.47453,0.16913,1.72552,5.3595,0.82213,0.0004292,0.0004292,0.0004292
240,1896.29,2.00425,1.43659,0.91968,0.48695,0.64444,0.47245,0.16714,1.75204,3.99836,0.83232,0.0004226,0.0004226,0.0004226
241,1902.13,1.9383,1.37652,0.91516,0.50642,0.62222,0.48615,0.16912,1.7234,3.11581,0.83939,0.000416,0.000416,0.000416
242,1907.9,1.98838,1.44337,0.91777,0.50052,0.6,0.46612,0.16116,1.71107,2.62993,0.83678,0.0004094,0.0004094,0.0004094
243,1915.35,1.88682,1.36977,0.9064,0.4971,0.62778,0.49033,0.16298,1.70067,3.23842,0.82438,0.0004028,0.0004028,0.0004028
244,1924.01,1.99352,1.38461,0.93335,0.49726,0.6,0.47589,0.16156,1.69456,4.32862,0.81914,0.0003962,0.0003962,0.0003962
245,1933.02,1.9428,1.35409,0.91972,0.51639,0.60556,0.48538,0.17619,1.67325,3.58782,0.81126,0.0003896,0.0003896,0.0003896
246,1939.92,1.91549,1.28118,0.91206,0.518,0.62094,0.48978,0.1652,1.75123,2.95554,0.82751,0.000383,0.000383,0.000383
247,1949.09,1.92347,1.34453,0.91712,0.51296,0.62778,0.50217,0.16885,1.75946,3.54137,0.83922,0.0003764,0.0003764,0.0003764
248,1957.12,1.92726,1.34243,0.92838,0.49881,0.63333,0.47503,0.16238,1.75455,5.28049,0.82869,0.0003698,0.0003698,0.0003698
249,1966.01,1.95641,1.39905,0.9234,0.45622,0.62778,0.45235,0.16614,1.7216,4.79428,0.82714,0.0003632,0.0003632,0.0003632
250,1975.09,1.95353,1.37101,0.93845,0.45011,0.63333,0.4507,0.15833,1.71076,3.83726,0.81873,0.0003566,0.0003566,0.0003566
251,1983.14,1.9756,1.40428,0.93162,0.48971,0.63333,0.49436,0.18383,1.6567,3.45298,0.81287,0.00035,0.00035,0.00035
252,1992.46,1.87057,1.40769,0.93024,0.50382,0.64444,0.51169,0.17782,1.66801,3.59428,0.80878,0.0003434,0.0003434,0.0003434
253,2001.29,1.87791,1.32364,0.93826,0.44362,0.63333,0.42832,0.15172,1.6725,5.39776,0.81033,0.0003368,0.0003368,0.0003368
254,2009.21,1.93746,1.39718,0.93256,0.45498,0.64444,0.4349,0.15779,1.65911,5.40035,0.81077,0.0003302,0.0003302,0.0003302
255,2018.75,1.88512,1.32067,0.93062,0.47279,0.62222,0.43974,0.16112,1.66532,5.03055,0.81245,0.0003236,0.0003236,0.0003236
256,2027.96,1.92467,1.33996,0.90763,0.5249,0.63889,0.49067,0.17707,1.69075,3.41096,0.81019,0.000317,0.000317,0.000317
257,2036,1.89459,1.34235,0.9351,0.53181,0.64999,0.49963,0.17965,1.7012,2.72045,0.81878,0.0003104,0.0003104,0.0003104
258,2044.22,1.85816,1.32987,0.927,0.50102,0.64444,0.47802,0.17114,1.65704,3.70129,0.81238,0.0003038,0.0003038,0.0003038
259,2053.22,1.96212,1.3413,0.9475,0.47036,0.62222,0.44275,0.16772,1.66849,4.33826,0.81175,0.0002972,0.0002972,0.0002972
260,2060.52,1.9396,1.35459,0.92731,0.51127,0.64444,0.48356,0.16945,1.66107,4.03885,0.806,0.0002906,0.0002906,0.0002906
261,2069.27,1.9795,1.38452,0.93817,0.53813,0.64081,0.5272,0.18318,1.62238,3.43061,0.80153,0.000284,0.000284,0.000284
262,2078.23,1.97563,1.36067,0.93531,0.4771,0.61667,0.46335,0.16311,1.6577,4.49315,0.80283,0.0002774,0.0002774,0.0002774
263,2086.67,1.91822,1.37658,0.92876,0.47123,0.60899,0.45398,0.16456,1.65754,4.2483,0.80295,0.0002708,0.0002708,0.0002708
264,2094.61,1.87529,1.34365,0.92887,0.49092,0.63889,0.48085,0.16639,1.68424,4.63823,0.81444,0.0002642,0.0002642,0.0002642
265,2103.73,1.91245,1.29632,0.95114,0.47195,0.65,0.49097,0.17159,1.67763,3.91789,0.81853,0.0002576,0.0002576,0.0002576
266,2111.28,1.88319,1.29565,0.92568,0.47342,0.64444,0.48167,0.16561,1.69913,3.60199,0.82058,0.000251,0.000251,0.000251
267,2119.7,1.92452,1.40886,0.93696,0.48019,0.6723,0.47937,0.1619,1.66064,4.60474,0.81491,0.0002444,0.0002444,0.0002444
268,2127.18,1.89831,1.32832,0.92115,0.45949,0.66111,0.45754,0.15896,1.68483,4.74382,0.8303,0.0002378,0.0002378,0.0002378
269,2136.31,1.93039,1.32278,0.91263,0.45165,0.65556,0.44102,0.14256,1.72569,4.4457,0.8354,0.0002312,0.0002312,0.0002312
270,2145.15,1.84967,1.35606,0.92914,0.44746,0.65,0.44666,0.15465,1.65577,5.08999,0.81802,0.0002246,0.0002246,0.0002246
271,2152.77,1.83508,1.29733,0.9144,0.48506,0.66667,0.48285,0.16972,1.6188,4.73979,0.80672,0.000218,0.000218,0.000218
272,2161.49,1.87854,1.35137,0.92455,0.50812,0.65556,0.51208,0.18004,1.62959,4.34325,0.81146,0.0002114,0.0002114,0.0002114
273,2169.96,1.81679,1.2601,0.90752,0.54347,0.64444,0.5373,0.18517,1.64775,3.95079,0.81994,0.0002048,0.0002048,0.0002048
274,2178.62,1.91936,1.41228,0.93618,0.52813,0.64444,0.52063,0.17308,1.68472,4.15697,0.8291,0.0001982,0.0001982,0.0001982
275,2186.14,1.87128,1.33137,0.92252,0.48976,0.62778,0.47245,0.1615,1.71526,4.49537,0.83963,0.0001916,0.0001916,0.0001916
276,2195.34,1.82079,1.33332,0.91211,0.48707,0.64444,0.44823,0.15318,1.72648,3.97941,0.8345,0.000185,0.000185,0.000185
277,2203.72,1.86445,1.3715,0.91908,0.48145,0.62778,0.45543,0.15725,1.72106,3.60957,0.82904,0.0001784,0.0001784,0.0001784
278,2212.1,1.9308,1.35662,0.90453,0.4971,0.63889,0.46854,0.15267,1.72707,3.94585,0.82742,0.0001718,0.0001718,0.0001718
279,2221.05,1.84887,1.32993,0.9143,0.50326,0.61667,0.46835,0.15986,1.70858,3.96962,0.82447,0.0001652,0.0001652,0.0001652
280,2229.06,1.87496,1.37847,0.89903,0.521,0.63889,0.48935,0.16876,1.68754,3.66223,0.82706,0.0001586,0.0001586,0.0001586
281,2237.45,1.89049,1.34107,0.90542,0.50937,0.64444,0.4909,0.16288,1.69167,3.87611,0.83247,0.000152,0.000152,0.000152
282,2245.75,1.94876,1.38642,0.93503,0.49649,0.64444,0.49345,0.16953,1.71683,4.35613,0.8493,0.0001454,0.0001454,0.0001454
283,2254.98,1.82296,1.29154,0.91622,0.45403,0.65,0.4689,0.15526,1.69912,4.24335,0.83482,0.0001388,0.0001388,0.0001388
284,2264.08,1.8427,1.31714,0.93994,0.46021,0.64444,0.46066,0.15398,1.70947,4.09695,0.83227,0.0001322,0.0001322,0.0001322
285,2272.89,1.94714,1.3806,0.93216,0.46775,0.63333,0.4867,0.16761,1.68929,3.68208,0.83245,0.0001256,0.0001256,0.0001256
286,2281.2,1.8742,1.29195,0.92914,0.48065,0.63243,0.48881,0.16733,1.70895,3.67135,0.8344,0.000119,0.000119,0.000119
287,2290.01,1.81462,1.31904,0.90776,0.47515,0.63333,0.48037,0.16283,1.69885,4.01531,0.82663,0.0001124,0.0001124,0.0001124
288,2298.77,1.76823,1.24706,0.91221,0.48999,0.62778,0.4888,0.16339,1.71803,4.08133,0.83089,0.0001058,0.0001058,0.0001058
289,2306.74,1.87666,1.34493,0.91415,0.51103,0.61111,0.49811,0.17173,1.71866,3.99754,0.83743,9.92e-05,9.92e-05,9.92e-05
290,2313.92,1.84817,1.30181,0.9227,0.49578,0.61667,0.48463,0.16729,1.7338,4.01092,0.83926,9.26e-05,9.26e-05,9.26e-05
291,2323.17,1.99881,1.67844,0.98759,0.5016,0.59268,0.48407,0.17211,1.72478,4.0103,0.84858,8.6e-05,8.6e-05,8.6e-05
292,2331.68,1.82917,1.27528,0.93831,0.57534,0.61111,0.54275,0.19116,1.71166,2.63564,0.82773,7.94e-05,7.94e-05,7.94e-05
293,2340.24,1.84475,1.20918,0.92578,0.55482,0.62778,0.54126,0.19038,1.70302,1.89889,0.81947,7.28e-05,7.28e-05,7.28e-05
294,2347.96,1.85291,1.18553,0.95145,0.523,0.62222,0.53325,0.18808,1.71189,1.67622,0.82757,6.62e-05,6.62e-05,6.62e-05
295,2356.26,1.75826,1.1742,0.86343,0.50522,0.62222,0.51611,0.18589,1.69518,1.60644,0.83041,5.96e-05,5.96e-05,5.96e-05
296,2364.51,1.71814,1.10106,0.92548,0.49193,0.65556,0.49576,0.18252,1.67564,1.59415,0.82981,5.3e-05,5.3e-05,5.3e-05
297,2372.52,1.72173,1.12212,0.88943,0.49657,0.65,0.49126,0.18806,1.66317,1.62491,0.83854,4.64e-05,4.64e-05,4.64e-05
298,2381.13,1.77082,1.1602,0.912,0.49495,0.65556,0.49197,0.18749,1.64504,1.62477,0.8338,3.98e-05,3.98e-05,3.98e-05
299,2389.6,1.81663,1.1123,0.93116,0.50178,0.63786,0.50254,0.18982,1.64636,1.57913,0.83218,3.32e-05,3.32e-05,3.32e-05
300,2397.92,1.79547,1.08572,0.90576,0.5046,0.65,0.50908,0.19775,1.66376,1.56276,0.83754,2.66e-05,2.66e-05,2.66e-05
