epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,146.679,1.88083,1.04692,0.89525,0.70807,0.5936,0.64539,0.25479,1.90583,1.34951,0.89802,0.0017162,0.0017162,0.0017162
45,149.949,1.89851,1.12149,0.90656,0.73004,0.63898,0.71769,0.2866,1.94465,1.12765,0.89635,0.0017096,0.0017096,0.0017096
46,153.239,1.84854,1.053,0.89891,0.68507,0.57825,0.59493,0.21741,1.97047,1.48618,0.91507,0.001703,0.001703,0.001703
47,156.556,1.92318,1.03712,0.90892,0.70844,0.63713,0.67899,0.3058,1.85989,1.10029,0.89789,0.0016964,0.0016964,0.0016964
48,159.822,1.82594,1.01574,0.89923,0.7655,0.66116,0.72685,0.31098,1.91153,1.12929,0.90042,0.0016898,0.0016898,0.0016898
49,163.095,1.89269,1.02302,0.91999,0.76648,0.65091,0.72402,0.28459,1.98753,1.07778,0.90085,0.0016832,0.0016832,0.0016832
50,166.469,1.91242,1.04839,0.91452,0.76098,0.63139,0.70945,0.31943,1.81039,1.11569,0.89472,0.0016766,0.0016766,0.0016766
51,169.79,1.82277,0.9934,0.89352,0.73308,0.61181,0.66209,0.30252,1.83567,1.29223,0.89818,0.00167,0.00167,0.00167
52,173.062,1.85102,1.07586,0.907,0.80125,0.62447,0.71779,0.32791,1.77944,1.17395,0.89192,0.0016634,0.0016634,0.0016634
53,176.356,1.81506,1.01421,0.89977,0.75843,0.59072,0.69627,0.29921,1.93615,1.23723,0.89791,0.0016568,0.0016568,0.0016568
54,179.59,1.82751,0.98878,0.89551,0.7033,0.64135,0.68465,0.27802,1.90987,1.36419,0.90114,0.0016502,0.0016502,0.0016502
55,182.847,1.87046,1.01881,0.91293,0.7691,0.66245,0.70943,0.29978,1.90948,1.04522,0.89402,0.0016436,0.0016436,0.0016436
56,186.181,1.86902,1.05709,0.90744,0.79662,0.62025,0.68603,0.31405,1.78942,1.23845,0.8818,0.001637,0.001637,0.001637
57,189.496,1.80183,1.02045,0.90239,0.76729,0.63291,0.67203,0.28575,1.80323,1.70855,0.89012,0.0016304,0.0016304,0.0016304
58,192.766,1.80938,1.01729,0.9116,0.74504,0.68776,0.72092,0.29922,1.79175,1.08728,0.88542,0.0016238,0.0016238,0.0016238
59,196.05,1.78277,0.98603,0.8905,0.75207,0.70396,0.74362,0.33153,1.84047,1.0413,0.89643,0.0016172,0.0016172,0.0016172
60,199.343,1.81535,0.97257,0.90306,0.74429,0.70004,0.75147,0.33393,1.79696,1.02017,0.89451,0.0016106,0.0016106,0.0016106
61,202.643,1.81026,0.95636,0.88892,0.76271,0.63713,0.71599,0.32969,1.7892,1.06469,0.88735,0.001604,0.001604,0.001604
62,205.96,1.77083,0.95405,0.89011,0.80772,0.61603,0.71626,0.3173,1.91607,1.05829,0.89952,0.0015974,0.0015974,0.0015974
63,209.24,1.79292,1.00471,0.87987,0.7677,0.68776,0.74245,0.3291,1.8082,1.15907,0.8902,0.0015908,0.0015908,0.0015908
64,212.513,1.82129,1.01557,0.8939,0.82931,0.67511,0.76137,0.33805,1.76883,0.98949,0.89048,0.0015842,0.0015842,0.0015842
65,215.829,1.73124,0.95554,0.88477,0.75431,0.67362,0.73933,0.32425,1.83174,1.03062,0.89077,0.0015776,0.0015776,0.0015776
66,219.1,1.75849,0.97191,0.89307,0.70489,0.67511,0.69308,0.30945,1.83184,1.06809,0.89454,0.001571,0.001571,0.001571
67,222.359,1.77802,0.97428,0.88644,0.72974,0.7173,0.75949,0.3383,1.7822,0.98096,0.89032,0.0015644,0.0015644,0.0015644
68,225.679,1.70388,0.94567,0.88122,0.75733,0.71308,0.76536,0.35273,1.75042,1.04298,0.88444,0.0015578,0.0015578,0.0015578
69,228.969,1.70769,0.97929,0.89119,0.86138,0.5865,0.69888,0.34002,1.74706,1.18582,0.89626,0.0015512,0.0015512,0.0015512
70,232.269,1.76237,1.02395,0.89505,0.76592,0.68776,0.74335,0.34482,1.76955,1.18119,0.89114,0.0015446,0.0015446,0.0015446
71,235.588,1.74042,0.97025,0.88763,0.77423,0.69452,0.72372,0.31392,1.81444,1.09275,0.89739,0.001538,0.001538,0.001538
72,238.864,1.76715,0.96596,0.88281,0.72039,0.71308,0.72956,0.34406,1.73954,1.0367,0.88962,0.0015314,0.0015314,0.0015314
73,242.175,1.75572,0.93476,0.88715,0.79595,0.67483,0.73429,0.33484,1.8042,0.99821,0.8907,0.0015248,0.0015248,0.0015248
74,245.444,1.7316,0.94286,0.90356,0.74054,0.67089,0.72004,0.31328,1.77545,1.04446,0.8919,0.0015182,0.0015182,0.0015182
75,248.731,1.7494,0.99397,0.87887,0.72726,0.6413,0.68313,0.28224,1.87821,1.04655,0.8902,0.0015116,0.0015116,0.0015116
76,252.048,1.68326,0.94471,0.88107,0.75043,0.61181,0.6708,0.29519,1.86559,1.25797,0.8876,0.001505,0.001505,0.001505
77,255.342,1.74261,0.93732,0.88045,0.81128,0.61672,0.7331,0.3161,1.85045,1.01797,0.89682,0.0014984,0.0014984,0.0014984
78,258.656,1.73044,0.95223,0.87011,0.73775,0.65401,0.71814,0.32978,1.80051,1.06007,0.89174,0.0014918,0.0014918,0.0014918
79,261.987,1.76263,0.95708,0.88724,0.78473,0.59987,0.71937,0.33416,1.73334,1.06125,0.88109,0.0014852,0.0014852,0.0014852
80,265.255,1.72884,0.97867,0.88439,0.88558,0.62052,0.75656,0.3367,1.77856,1.06891,0.884,0.0014786,0.0014786,0.0014786
81,268.518,1.74479,0.94965,0.88367,0.79046,0.66245,0.74853,0.31658,1.78493,0.9741,0.89534,0.001472,0.001472,0.001472
82,271.8,1.69483,0.9141,0.86884,0.75193,0.70042,0.74063,0.31502,1.82617,1.03325,0.89865,0.0014654,0.0014654,0.0014654
83,275.072,1.75962,0.96983,0.88933,0.7419,0.69133,0.73586,0.31586,1.82678,1.17126,0.88698,0.0014588,0.0014588,0.0014588
84,278.416,1.69868,0.95242,0.87715,0.83515,0.62869,0.74512,0.33377,1.73363,1.03094,0.88727,0.0014522,0.0014522,0.0014522
85,281.716,1.70051,0.94968,0.87846,0.76896,0.70464,0.76545,0.36636,1.72936,1.02472,0.88196,0.0014456,0.0014456,0.0014456
86,284.997,1.72219,0.9578,0.89864,0.8061,0.68413,0.74235,0.35244,1.75454,0.98083,0.88862,0.001439,0.001439,0.001439
87,288.29,1.70812,0.94055,0.89435,0.83752,0.68776,0.76899,0.34426,1.77579,0.94304,0.87724,0.0014324,0.0014324,0.0014324
88,291.571,1.70472,0.94986,0.89439,0.75892,0.69198,0.74933,0.34511,1.75569,0.98825,0.88599,0.0014258,0.0014258,0.0014258
89,294.855,1.78796,0.95072,0.88973,0.80325,0.70627,0.76116,0.35155,1.78203,0.93565,0.89275,0.0014192,0.0014192,0.0014192
90,298.13,1.69198,0.95092,0.8781,0.73092,0.70042,0.74437,0.35314,1.7,0.98986,0.88419,0.0014126,0.0014126,0.0014126
91,301.378,1.7262,0.92942,0.87549,0.70978,0.67511,0.73211,0.35163,1.69922,1.01031,0.89007,0.001406,0.001406,0.001406
92,304.666,1.68754,0.9125,0.88672,0.79801,0.69198,0.76673,0.34665,1.74277,1.00069,0.88187,0.0013994,0.0013994,0.0013994
93,307.903,1.63453,0.90939,0.87588,0.76802,0.66245,0.74264,0.34465,1.74393,0.99536,0.8798,0.0013928,0.0013928,0.0013928
94,311.198,1.70899,0.90614,0.88046,0.70363,0.72152,0.73739,0.33921,1.72442,1.06797,0.8819,0.0013862,0.0013862,0.0013862
95,314.483,1.67376,0.92805,0.87664,0.73596,0.7174,0.74978,0.36061,1.68673,0.97493,0.87859,0.0013796,0.0013796,0.0013796
96,317.782,1.68195,0.9224,0.87853,0.75695,0.65706,0.73692,0.33377,1.68014,0.99177,0.88171,0.001373,0.001373,0.001373
97,321.072,1.73725,0.94215,0.87933,0.81072,0.66868,0.75512,0.33818,1.75125,0.97361,0.88031,0.0013664,0.0013664,0.0013664
98,324.337,1.69016,0.8899,0.88932,0.79079,0.66245,0.74853,0.34198,1.6932,1.01928,0.88536,0.0013598,0.0013598,0.0013598
99,327.614,1.65776,0.8914,0.87667,0.67826,0.70269,0.71108,0.34149,1.7043,1.11724,0.88765,0.0013532,0.0013532,0.0013532
100,330.879,1.68217,0.9146,0.88766,0.75641,0.66822,0.72298,0.31729,1.77203,0.99241,0.88423,0.0013466,0.0013466,0.0013466
101,334.157,1.68927,0.93106,0.87591,0.86458,0.61961,0.74253,0.34685,1.7275,1.07117,0.87633,0.00134,0.00134,0.00134
102,337.437,1.65147,0.89035,0.86494,0.73406,0.72574,0.75287,0.34558,1.73887,0.95631,0.88491,0.0013334,0.0013334,0.0013334
103,340.725,1.67525,0.88497,0.88086,0.78804,0.68776,0.74921,0.34077,1.78366,0.96468,0.88782,0.0013268,0.0013268,0.0013268
104,344.005,1.642,0.86576,0.87644,0.80375,0.67395,0.75971,0.34437,1.72192,0.95195,0.88407,0.0013202,0.0013202,0.0013202
105,347.261,1.63857,0.85314,0.86437,0.69761,0.63713,0.6796,0.3111,1.76926,1.12464,0.8812,0.0013136,0.0013136,0.0013136
106,350.56,1.66078,0.88807,0.87566,0.78621,0.64557,0.72426,0.3405,1.72961,0.98455,0.87925,0.001307,0.001307,0.001307
107,353.843,1.62482,0.90436,0.86265,0.78608,0.69774,0.74855,0.34927,1.68678,0.9454,0.8834,0.0013004,0.0013004,0.0013004
108,357.094,1.66303,0.91012,0.86848,0.71984,0.70886,0.75594,0.34241,1.72485,0.99423,0.88665,0.0012938,0.0012938,0.0012938
109,360.347,1.72402,0.90273,0.87023,0.80886,0.7173,0.78316,0.37663,1.66935,0.92289,0.87802,0.0012872,0.0012872,0.0012872
110,363.631,1.69298,0.91676,0.86982,0.79817,0.62869,0.73064,0.35877,1.67291,1.10051,0.88133,0.0012806,0.0012806,0.0012806
111,366.964,1.67839,0.90414,0.88297,0.77488,0.68776,0.75913,0.33051,1.76499,0.94357,0.87988,0.001274,0.001274,0.001274
112,370.305,1.62912,0.8655,0.87852,0.77284,0.68776,0.74082,0.35161,1.66554,0.91256,0.88555,0.0012674,0.0012674,0.0012674
113,373.563,1.69878,0.89084,0.87413,0.72664,0.68417,0.73277,0.3439,1.73608,0.96796,0.88795,0.0012608,0.0012608,0.0012608
114,376.816,1.67495,0.90002,0.88345,0.7461,0.71914,0.76483,0.35298,1.70379,0.90296,0.87944,0.0012542,0.0012542,0.0012542
115,380.137,1.6151,0.89817,0.86432,0.75545,0.71689,0.76375,0.35553,1.74189,0.93637,0.87836,0.0012476,0.0012476,0.0012476
116,383.419,1.70085,0.93385,0.8829,0.74481,0.66667,0.71375,0.33499,1.69422,1.21618,0.87857,0.001241,0.001241,0.001241
117,386.694,1.65579,0.8969,0.88319,0.78512,0.68354,0.74559,0.35119,1.66054,1.03911,0.8695,0.0012344,0.0012344,0.0012344
118,389.987,1.61534,0.84857,0.86662,0.78351,0.65664,0.74519,0.36038,1.65934,0.96167,0.87063,0.0012278,0.0012278,0.0012278
119,393.34,1.65002,0.89761,0.87395,0.77829,0.70042,0.74683,0.36705,1.62926,0.91926,0.87019,0.0012212,0.0012212,0.0012212
120,396.666,1.66853,0.86254,0.86213,0.76845,0.70015,0.73892,0.34641,1.69853,0.91413,0.8746,0.0012146,0.0012146,0.0012146
121,399.94,1.62696,0.84651,0.87123,0.83991,0.71308,0.78278,0.36143,1.73189,0.90675,0.88111,0.001208,0.001208,0.001208
122,403.208,1.71263,0.90383,0.87626,0.83844,0.67089,0.74499,0.33658,1.75522,0.94224,0.88,0.0012014,0.0012014,0.0012014
123,406.497,1.66337,0.90489,0.87072,0.77932,0.68354,0.75986,0.36099,1.7048,0.97243,0.88016,0.0011948,0.0011948,0.0011948
124,409.784,1.71284,0.92171,0.8864,0.84264,0.63265,0.74444,0.34242,1.69285,0.99719,0.87967,0.0011882,0.0011882,0.0011882
125,413.088,1.68536,0.86905,0.86394,0.74482,0.72152,0.75805,0.35553,1.73312,0.93832,0.88401,0.0011816,0.0011816,0.0011816
126,416.363,1.63679,0.88528,0.87609,0.74642,0.68354,0.74525,0.36304,1.71952,1.04463,0.86908,0.001175,0.001175,0.001175
127,419.615,1.60775,0.86699,0.86306,0.76168,0.68354,0.74906,0.35857,1.6813,0.98209,0.87979,0.0011684,0.0011684,0.0011684
128,422.898,1.61252,0.90459,0.86681,0.7918,0.64189,0.73658,0.36434,1.66126,1.09979,0.87211,0.0011618,0.0011618,0.0011618
129,426.142,1.61405,0.8873,0.8706,0.86671,0.66667,0.77833,0.37372,1.60999,1.00029,0.86714,0.0011552,0.0011552,0.0011552
130,429.439,1.66378,0.90129,0.8716,0.81727,0.67938,0.77035,0.36142,1.62284,0.97496,0.86953,0.0011486,0.0011486,0.0011486
131,432.688,1.64313,0.88621,0.86811,0.77046,0.74262,0.78678,0.37552,1.6445,0.92065,0.88079,0.001142,0.001142,0.001142
132,436.006,1.65297,0.88482,0.86281,0.74751,0.71203,0.76109,0.37521,1.64633,0.90276,0.87852,0.0011354,0.0011354,0.0011354
133,439.281,1.62143,0.86948,0.88057,0.79363,0.66667,0.73985,0.34194,1.66404,1.17412,0.87474,0.0011288,0.0011288,0.0011288
134,442.588,1.58286,0.88398,0.87285,0.79949,0.51055,0.58203,0.28485,1.73682,2.38792,0.89721,0.0011222,0.0011222,0.0011222
135,445.861,1.62381,0.89119,0.87292,0.73585,0.71699,0.73642,0.35039,1.6692,0.95889,0.87476,0.0011156,0.0011156,0.0011156
136,449.134,1.59171,0.88953,0.86767,0.80103,0.74741,0.79095,0.37079,1.69333,0.89373,0.8848,0.001109,0.001109,0.001109
137,452.446,1.63848,0.87029,0.8673,0.80709,0.69198,0.76978,0.36831,1.69262,0.9627,0.88381,0.0011024,0.0011024,0.0011024
138,455.754,1.63397,0.8729,0.87438,0.7667,0.71308,0.77659,0.35918,1.63376,0.90158,0.87558,0.0010958,0.0010958,0.0010958
139,459.085,1.62292,0.8636,0.87688,0.79165,0.6894,0.75422,0.34557,1.69069,0.90388,0.87639,0.0010892,0.0010892,0.0010892
140,462.336,1.60418,0.87122,0.8732,0.76095,0.67089,0.74274,0.33211,1.74238,0.98081,0.88524,0.0010826,0.0010826,0.0010826
141,465.666,1.63242,0.885,0.86677,0.76926,0.66667,0.73306,0.3294,1.76954,0.93995,0.87701,0.001076,0.001076,0.001076
142,468.942,1.64076,0.88987,0.87357,0.79324,0.70886,0.76353,0.32448,1.76269,0.98055,0.8797,0.0010694,0.0010694,0.0010694
143,472.216,1.54723,0.83265,0.86983,0.84264,0.72996,0.79799,0.3801,1.66364,0.84319,0.87316,0.0010628,0.0010628,0.0010628
144,475.486,1.60791,0.83652,0.86971,0.72742,0.72065,0.74952,0.36189,1.6632,0.98526,0.87116,0.0010562,0.0010562,0.0010562
145,478.805,1.64974,0.89614,0.86887,0.79599,0.69198,0.74261,0.3336,1.74863,0.96688,0.88119,0.0010496,0.0010496,0.0010496
146,482.074,1.59664,0.88733,0.85964,0.79196,0.70677,0.77481,0.3625,1.70038,0.91395,0.87763,0.001043,0.001043,0.001043
147,485.358,1.6328,0.87829,0.87043,0.79146,0.64979,0.73056,0.35078,1.64348,1.12932,0.86731,0.0010364,0.0010364,0.0010364
148,488.635,1.63685,0.86961,0.88068,0.82743,0.68354,0.7605,0.36273,1.7059,0.88673,0.88374,0.0010298,0.0010298,0.0010298
149,491.894,1.58122,0.82465,0.86088,0.86484,0.64795,0.76769,0.3739,1.69262,0.90773,0.88868,0.0010232,0.0010232,0.0010232
150,495.213,1.59335,0.81752,0.86637,0.78999,0.68249,0.76443,0.36162,1.68747,0.92425,0.89114,0.0010166,0.0010166,0.0010166
151,498.517,1.57599,0.85577,0.87038,0.75145,0.7399,0.76304,0.35798,1.71288,1.05008,0.88992,0.00101,0.00101,0.00101
152,501.822,1.63077,0.85607,0.87186,0.73629,0.7384,0.76463,0.36981,1.71468,0.93168,0.89024,0.0010034,0.0010034,0.0010034
153,505.094,1.54165,0.83817,0.86795,0.72858,0.67957,0.72743,0.36313,1.63251,1.08233,0.87354,0.0009968,0.0009968,0.0009968
154,508.362,1.58303,0.84121,0.85989,0.73141,0.72388,0.75811,0.37025,1.62634,0.948,0.87367,0.0009902,0.0009902,0.0009902
155,511.659,1.56277,0.81623,0.86756,0.74705,0.74262,0.7688,0.38048,1.63127,0.92524,0.87446,0.0009836,0.0009836,0.0009836
156,514.908,1.57141,0.84159,0.86381,0.75784,0.74684,0.77295,0.37551,1.66426,0.9447,0.87578,0.000977,0.000977,0.000977
157,518.266,1.5848,0.85551,0.86408,0.79085,0.68776,0.76785,0.38308,1.60405,0.87773,0.86938,0.0009704,0.0009704,0.0009704
158,521.56,1.63993,0.84797,0.86683,0.79569,0.68776,0.74997,0.35189,1.69438,0.95387,0.87519,0.0009638,0.0009638,0.0009638
159,524.823,1.60146,0.8284,0.86399,0.76989,0.7384,0.77527,0.36946,1.65279,0.89844,0.87126,0.0009572,0.0009572,0.0009572
160,528.067,1.55101,0.86146,0.85298,0.84301,0.65401,0.75381,0.35921,1.71063,0.94542,0.8786,0.0009506,0.0009506,0.0009506
161,531.365,1.5795,0.84212,0.86822,0.84295,0.67511,0.77379,0.37211,1.64883,0.90587,0.87533,0.000944,0.000944,0.000944
162,534.637,1.50838,0.79204,0.85928,0.80726,0.68354,0.77986,0.37874,1.68786,0.88899,0.88173,0.0009374,0.0009374,0.0009374
163,537.911,1.56605,0.8189,0.85826,0.8015,0.70886,0.77111,0.35773,1.67483,0.89192,0.87891,0.0009308,0.0009308,0.0009308
164,541.187,1.56461,0.82755,0.85944,0.7819,0.72574,0.785,0.37602,1.67666,0.87207,0.8837,0.0009242,0.0009242,0.0009242
165,544.476,1.56517,0.86099,0.86148,0.79269,0.70886,0.76773,0.37607,1.67083,0.9052,0.87957,0.0009176,0.0009176,0.0009176
166,547.782,1.5831,0.8344,0.86045,0.81631,0.71254,0.77869,0.37919,1.6314,0.90673,0.87015,0.000911,0.000911,0.000911
167,551.107,1.58605,0.8458,0.86725,0.7475,0.72996,0.77282,0.37073,1.69401,0.92515,0.88235,0.0009044,0.0009044,0.0009044
168,554.393,1.60096,0.85907,0.86789,0.77668,0.70464,0.75704,0.36995,1.64374,0.93873,0.87532,0.0008978,0.0008978,0.0008978
169,557.691,1.62548,0.85147,0.86095,0.80959,0.73554,0.78692,0.37608,1.66822,0.90685,0.87728,0.0008912,0.0008912,0.0008912
170,561.006,1.55331,0.83643,0.87592,0.76428,0.67511,0.72145,0.33933,1.65445,1.03487,0.87384,0.0008846,0.0008846,0.0008846
171,564.283,1.56993,0.82896,0.85793,0.75879,0.72996,0.7721,0.3775,1.66585,0.84912,0.8786,0.000878,0.000878,0.000878
172,567.587,1.555,0.82687,0.86559,0.77441,0.72152,0.78327,0.38372,1.66448,0.86397,0.88093,0.0008714,0.0008714,0.0008714
173,570.895,1.58228,0.83355,0.86184,0.80213,0.7013,0.78288,0.38799,1.66862,0.88178,0.88101,0.0008648,0.0008648,0.0008648
174,574.226,1.58233,0.85796,0.86654,0.7421,0.72847,0.75023,0.36651,1.67798,1.00616,0.87719,0.0008582,0.0008582,0.0008582
175,577.529,1.56453,0.8155,0.86063,0.777,0.73508,0.78895,0.37852,1.64088,0.85798,0.87415,0.0008516,0.0008516,0.0008516
176,580.837,1.57613,0.82553,0.86536,0.74625,0.75105,0.78555,0.38335,1.69968,0.89606,0.87888,0.000845,0.000845,0.000845
177,584.106,1.56536,0.82559,0.86931,0.75022,0.7384,0.77023,0.38291,1.65782,0.87826,0.8745,0.0008384,0.0008384,0.0008384
178,587.403,1.51786,0.80264,0.87223,0.8293,0.70042,0.79213,0.37759,1.63588,0.85027,0.87505,0.0008318,0.0008318,0.0008318
179,590.704,1.55196,0.81989,0.85959,0.84674,0.69935,0.7784,0.38929,1.61743,0.89065,0.88053,0.0008252,0.0008252,0.0008252
180,594,1.57523,0.8548,0.86537,0.82147,0.70042,0.75674,0.38469,1.6559,1.01191,0.8805,0.0008186,0.0008186,0.0008186
181,597.277,1.47015,0.794,0.86267,0.86387,0.66942,0.7689,0.37244,1.66136,0.95594,0.88357,0.000812,0.000812,0.000812
182,600.57,1.55628,0.84763,0.86304,0.84954,0.66705,0.77669,0.3844,1.64178,0.87061,0.88312,0.0008054,0.0008054,0.0008054
183,603.864,1.53067,0.81127,0.86313,0.75022,0.72996,0.76093,0.37726,1.62549,0.86494,0.87629,0.0007988,0.0007988,0.0007988
184,607.124,1.53903,0.82126,0.86728,0.79265,0.66245,0.75317,0.36063,1.6641,0.93904,0.88145,0.0007922,0.0007922,0.0007922
185,610.423,1.57132,0.82997,0.8488,0.877,0.67511,0.7773,0.37114,1.699,0.84022,0.88539,0.0007856,0.0007856,0.0007856
186,613.715,1.55998,0.8281,0.85223,0.85985,0.67308,0.7715,0.37775,1.66492,0.86968,0.88066,0.000779,0.000779,0.000779
187,616.974,1.55135,0.84914,0.85547,0.75931,0.76371,0.78198,0.38686,1.6396,0.89004,0.8725,0.0007724,0.0007724,0.0007724
188,620.257,1.50626,0.79131,0.86231,0.76495,0.72778,0.77268,0.3689,1.68142,0.86996,0.87797,0.0007658,0.0007658,0.0007658
