epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,5556.94,1.44626,0.78329,0.96372,0.83394,0.80521,0.84087,0.39909,1.65937,0.87331,1.01693,0.0007988,0.0007988,0.0007988
184,5584.84,1.43892,0.7795,0.95149,0.85256,0.80515,0.84975,0.38931,1.69289,0.85494,1.02156,0.0007922,0.0007922,0.0007922
185,5612.72,1.41478,0.77103,0.96502,0.86353,0.80169,0.84646,0.39088,1.67274,0.8316,1.02056,0.0007856,0.0007856,0.0007856
186,5640.5,1.43435,0.77991,0.95906,0.85551,0.79945,0.8505,0.3912,1.68427,0.86358,1.02505,0.000779,0.000779,0.000779
187,5668.58,1.40588,0.74743,0.95663,0.83977,0.79609,0.82498,0.38308,1.72226,0.89623,1.03459,0.0007724,0.0007724,0.0007724
188,5696.68,1.43985,0.77567,0.95849,0.84429,0.77789,0.8319,0.37913,1.69018,0.90543,1.02754,0.0007658,0.0007658,0.0007658
189,5724.66,1.40022,0.75225,0.95587,0.81768,0.78903,0.82119,0.38865,1.66912,0.92376,1.0211,0.0007592,0.0007592,0.0007592
190,5752.85,1.39632,0.76193,0.94785,0.8448,0.81435,0.85594,0.39163,1.68676,0.90203,1.02921,0.0007526,0.0007526,0.0007526
191,5780.94,1.38592,0.74063,0.95179,0.8451,0.80574,0.85308,0.39288,1.67872,0.83242,1.0281,0.000746,0.000746,0.000746
192,5808.97,1.43793,0.78571,0.96361,0.85366,0.80169,0.84133,0.37534,1.69107,0.96844,1.04059,0.0007394,0.0007394,0.0007394
193,5836.96,1.41286,0.77421,0.95447,0.84858,0.81435,0.86226,0.40081,1.65048,0.91025,1.02454,0.0007328,0.0007328,0.0007328
194,5864.9,1.40502,0.77492,0.96352,0.85007,0.79325,0.84897,0.40586,1.67237,0.95856,1.0194,0.0007262,0.0007262,0.0007262
195,5892.76,1.42466,0.77732,0.96542,0.85393,0.78481,0.8556,0.41139,1.64208,0.94954,1.01632,0.0007196,0.0007196,0.0007196
196,5920.67,1.43264,0.77456,0.94934,0.8313,0.78059,0.83444,0.39272,1.68093,1.02141,1.02996,0.000713,0.000713,0.000713
197,5948.55,1.4197,0.75098,0.95537,0.83104,0.80936,0.83933,0.39177,1.66697,0.96196,1.02033,0.0007064,0.0007064,0.0007064
198,5976.5,1.42606,0.77644,0.95866,0.86006,0.78481,0.84549,0.39396,1.68146,0.9043,1.03946,0.0006998,0.0006998,0.0006998
199,6004.47,1.41724,0.76282,0.95293,0.84895,0.75889,0.83291,0.38844,1.69339,0.87887,1.03149,0.0006932,0.0006932,0.0006932
200,6032.35,1.43825,0.79155,0.95735,0.83275,0.77637,0.82838,0.39212,1.69497,0.87488,1.02976,0.0006866,0.0006866,0.0006866
201,6060.24,1.40576,0.74663,0.94684,0.84298,0.79284,0.83967,0.3858,1.65368,0.88905,1.01834,0.00068,0.00068,0.00068
202,6088.14,1.4186,0.75619,0.93973,0.86795,0.78481,0.83585,0.38835,1.66784,0.87517,1.02577,0.0006734,0.0006734,0.0006734
203,6116.01,1.38164,0.74462,0.94435,0.83905,0.79185,0.83398,0.39227,1.6496,0.88674,1.02247,0.0006668,0.0006668,0.0006668
204,6143.9,1.40954,0.75719,0.93833,0.86605,0.78481,0.84288,0.3948,1.67225,0.8343,1.02975,0.0006602,0.0006602,0.0006602
205,6171.78,1.46565,0.78978,0.96944,0.8892,0.77215,0.83961,0.39715,1.67747,0.83493,1.02958,0.0006536,0.0006536,0.0006536
206,6199.49,1.40167,0.77193,0.93706,0.86936,0.78903,0.8347,0.39238,1.67535,0.85322,1.02564,0.000647,0.000647,0.000647
207,6227.3,1.35916,0.74882,0.94429,0.8485,0.77986,0.82234,0.3849,1.67649,0.94326,1.02324,0.0006404,0.0006404,0.0006404
208,6255.44,1.41498,0.74099,0.94879,0.81734,0.83122,0.84391,0.39474,1.67781,0.83421,1.04122,0.0006338,0.0006338,0.0006338
209,6283.53,1.36964,0.73336,0.94872,0.831,0.83544,0.85195,0.40719,1.66647,0.81182,1.02877,0.0006272,0.0006272,0.0006272
210,6311.58,1.41908,0.75351,0.95874,0.81073,0.80591,0.80971,0.39102,1.65388,0.92382,1.023,0.0006206,0.0006206,0.0006206
211,6339.8,1.37623,0.74283,0.94564,0.83834,0.83149,0.83659,0.3946,1.6564,0.91341,1.02759,0.000614,0.000614,0.000614
212,6367.84,1.40171,0.75178,0.95181,0.84354,0.827,0.84264,0.39493,1.66699,0.86239,1.0296,0.0006074,0.0006074,0.0006074
213,6395.76,1.46014,0.77635,0.94263,0.83008,0.83544,0.83892,0.39959,1.65725,0.83575,1.02509,0.0006008,0.0006008,0.0006008
214,6423.77,1.38367,0.72981,0.95738,0.84888,0.79747,0.84336,0.3933,1.68683,0.86048,1.03092,0.0005942,0.0005942,0.0005942
215,6451.69,1.38398,0.74869,0.95478,0.81656,0.79325,0.82787,0.39497,1.69928,0.86463,1.02628,0.0005876,0.0005876,0.0005876
216,6479.55,1.40256,0.75096,0.95764,0.82276,0.80169,0.81609,0.37772,1.69623,0.91015,1.02698,0.000581,0.000581,0.000581
217,6507.43,1.41327,0.76898,0.94976,0.84232,0.76637,0.80632,0.38169,1.68503,0.93164,1.02206,0.0005744,0.0005744,0.0005744
218,6535.26,1.39555,0.76296,0.94454,0.84499,0.78205,0.82368,0.37811,1.69535,0.90824,1.0272,0.0005678,0.0005678,0.0005678
219,6563.16,1.39219,0.74586,0.9436,0.79809,0.81721,0.81528,0.38562,1.68994,0.9213,1.031,0.0005612,0.0005612,0.0005612
220,6591.03,1.37875,0.73627,0.949,0.83863,0.78481,0.8186,0.38352,1.69018,0.88404,1.03985,0.0005546,0.0005546,0.0005546
221,6618.93,1.41385,0.77862,0.94857,0.84214,0.81034,0.84073,0.38789,1.68401,0.86942,1.03278,0.000548,0.000548,0.000548
222,6646.77,1.3544,0.71882,0.9377,0.86868,0.80943,0.8557,0.40646,1.64863,0.8252,1.02552,0.0005414,0.0005414,0.0005414
